ID,Text
50596364,"was a Muromachi period yamajiro-style Japanese castle located in what is now the city of Nanao, Ishikawa Prefecture, in the Hokuriku region of Japan. Its ruins have been protected as a National Historic Site since 1934. Background
Nanao Castle is located on the southeastern side of Noto Peninsula facing the Sea of Japan. The area was important from the Nara period due to its good port and connections with neighbouring provinces. In 1408, Hatakeyama Mitsunori, from a branch line of the Hatakeyama clan, was appointed governor of Noto Province and first constructed a castle at this location around the year 1408. Although the main Hatakeyama clan diminished in power and influence with the growing strength of the Ashikaga clan under the Muromachi shogunate, the Hatakeyama in Noto ruled their area as a semi-independent fief. Hatakeyama Yoshifusa (1491-1545) expanded Nanao Castle into a huge fortress. However, after his death, the Hatakeyama suffered from internal conflicts with the clan and with increasing restive powerful retainers, and problems"
1798612,"Botta is a surname. People with this surname can be found in Brazil and in the southern Indian state of Andhra Pradesh. Notable people with the surname include: Antoniotto Botta Adorno (1688-1774), diplomat in the service of Austria
Alejandro Meloño Botta (born 1977), football player from Uruguay 
Anne C. Lynch Botta (1815–1891), American poet and teacher
Antoniotto Botta Adorno (1688-1740), Italian-born high officer of the Habsburg Monarchy and a plenipotentiary of the Austrian Netherlands
Carlo Giuseppe Guglielmo Botta (1766–1837), Italian historian
Dan Botta (1907–1958), Romanian poet, essayist, and far right activist
Emil Botta (1911–1977), Romanian poet, essayist and actor
Luca Botta (1882–1917), Italian opera singer
Mario Botta (born 1943), Swiss architect
Miguel Ángel Botta (born 1940), Argentine boxer
Rubén Botta (born 1990), Argentinian footballer"
24098326,"Joseph Marlow (12 December 1854 – 8 June 1923) was an English cricketer who played 24 first-class matches for Derbyshire between 1879 and 1886. Marlow was born at Bulwell, Nottinghamshire. In 1878 he played a match for Buxton against a touring Australia team, where he opened a 22-man batting line up scoring one and five, and took one wicket. He made his first-class debut for Derbyshire in the 1879 season against Nottinghamshire in July, when he took three wickets. However he did not play for Derbyshire again until the 1883 season. In the 1883 season he played five matches for the county in which he took a respectable number of wickets, most notably against Sussex with 6 for 27 and another 4 to make a ten wicket match. His most successful season of 1884, saw him play twelve matches and take 34 wickets at 19.97. He took 5 for 43 against MCC, 5 for 31 against Kent which included a hat trick, 5 for 40 against Surrey and his career best of 7 for 46 against Yorkshire. He played four matches in the 1885 season and two in the 1886"
14841962,"V391 Pegasi b, also known as HS 2201+2610 b, is an extrasolar planet candidate orbiting the star V391 Pegasi approximately 4,570 light-years away in the constellation of Pegasus. The candidate planet was discovered by means of variable star timing, which measured anomalies in variability of the star caused by a planet. It is the first planet candidate to claim to be detected with this method. The discovery reported the planet candidate to have mass of 3.2 times Jupiter's (assuming an edge-on orbit), semi-major axis of 1.7 AU, and orbital period of 1,170 days. The planet candidate was discovered in March 2007 and published in September 2007. If it is confirmed, its survival would indicate that planets at Earth-like distances can survive their star's red-giant phase, though this is a much larger planet than Earth (about the same size as Jupiter and Saturn). Its existence has been called into question with further monitoring of the pulsations of the star which show deviations from the predicted behavior if this were in fact a planet. The variations in the pulsations may be due to unknown stellar variability."
40847712,"Joseph Henry Reason (March 23, 1905� – July 26, 1997) was an American librarian. He was director of the Howard University library system for 25 years. He was the first African-American to serve as president of the Association of College and Research Libraries (ACRL) and to be nominated for president of the American Library Association (ALA). In 1999, American Libraries named him one of the ""100 Most Important Leaders We Had in the 20th Century"". His son, J. Paul Reason, was the first African-American four star Admiral in the United States Navy. Early life and education
Reason was born in Franklin, Louisiana, the eldest child of Joseph and Bertha Peoples Reason. In 1928, he graduated summa cum laude with a BA in history from New Orleans University and for the 1928–29 school year worked as a language teacher at the Gilbert Academy, a private school for African-Americans in New Orleans. In 1931, he married Bernice Chism. They had two children, Barbara Reason Butler and Joseph Paul Reason. In 1932, he earned a second BA in French from Howard University and in 1936 an MA in French from the University of Pennsylvania. His"
56524466,"Sleep is a 2013 film directed by Juha Lilja consisting of approximately 1 hour long takes about Lilja himself sleeping naked. Multiple camera angles are used, and film also contains dream sequences, which are shot on a drone and a motorcycle. The Film premiered at International Film Festival Rotterdam in 2015 as a part of its Signals 24/7 theme, which was focusing on how the attention economy and technological improvements have changed society. Other films from the director have been screened in festivals in Asia and USA. The film was released 50 years after the release of Sleep from American artist and filmmaker Andy Warhol. The 2013 remake explores how modern technology has made it easier for anyone to produce such monumental length films. Warhol had originally planned Sleep to be an 8-hour film. According to his memoirs, he had said to Gerard Malanga: ""Wouldn't it be fabulous to film Brigitte Bardot sleeping for eight hours"" Because of technical difficulties it was not possible at the time. Lilja's version was made to reach the 8 hour goal."
26424241,"The Malabar rebellion happened from August 20, 1921 to 1922 in the Malabar region of Kerala, India. The Malabar rebellion of 1921 (also known by the names Moplah massacre, Moplah riots, Mappila riots) started as a resistance against the British colonial rule in Malabar region of Kerala. The popular uprising was also against the prevailing feudal system controlled by elite Hindus. The British had appointed high caste Hindus in positions of authority to get their support, this led to the protest turning against the Hindus. For many scholars, the rebellion is primarily a peasant revolt against the colonial government. During the uprising, the rebels also attacked various symbols and institutions of the colonial state, such as telegraph lines, train stations, courts and post offices. The main leaders of the rebellion were Ali Musliyar, Variankunnath Kunjahammad Haji, Sithi Koya Thangal, M. P. Narayana Menon, Chembrasery Thangal, K. Moideenkutti Haji, Kappad Krishnan Nair, Konnara Thangal, Pandiyatt Narayanan Nambeesan, and"
18008116,"Judicial murder is the intentional and premeditated killing of an innocent person by means of capital punishment; therefore, it is a subset of wrongful execution. The Oxford English Dictionary describes it as ""death inflicted by process of law, capital punishment, esp. considered to be unjust or cruel"". Example
An early case in which charges of judicial murder were raised was the Amboyna massacre in 1623, which caused a legal dispute between the English and Dutch governments over the conduct of a court in the Dutch East Indies that had ordered the execution of ten English men accused of treason. The dispute centered around differing interpretations of the legal jurisdiction of the court in question. The English believed that this court had not been competent to try and execute these EIC members, and so believed the executions to have been fundamentally illegal, thus constituting ""judicial murder"". The Dutch, on the other hand, believed the court to have been fundamentally competent, and wished to focus instead on misconduct of the particular judges in the court."
26045086,"Flook was a location-based browsing application and website developed by Ambient Industries located in the United Kingdom, initially for the iPhone. Users of the application created virtual cards, or ""Flooks"", which were made up of a photo of a particular location and a small piece of text describing that location. These Flooks were then recorded with their geographic coordinates so that other Flook users could see where they have been posted when they are using the app. Users typically upload local secrets, places to go and things to see. The application was therefore a wiki of sorts, but was also a combination of Google Maps, StumbleUpon and review websites such as Tripadvisor or Toptable. Ambient Industries was founded by two former Symbian programmers, Roger Nolan and Jane Sales, who assisted in the construction of much of the Symbian mobile operating system, together with Tristan Brotherton, formerly of Synapsim, Roo and Fluidjuice, and who assisted in the creation of screening software that is now used by Kroll. Flook was launched in December 2009. Ambient Industries had received funding from UK tech investment houses Eden Ventures and Amadeus Capital Partners."
41455673,"The Gender Park, established in 2013, is an initiative of the Government of Kerala to work towards gender equality and empowerment in the state. It is headquartered in the state’s capital, Thiruvananthapuram. Its main 24-acre campus is set at Silver Hills, Kozhikode (Calicut). With a key focus on gender justice, it is a platform for policy analysis, research, advocacy, capacity development, economic and social initiative. It found standing under the Department of Social Justice and is the first space of its kind in the world. Currently working under the Department of Women and Child Development, it aims to become a premier convergence point for gender-related activities. Recently, UN Women and The Gender Park have entered into an equal partnership to develop the Park as a South Asian hub for gender equality. The founding CEO of The Gender Park is Dr PTM Mohammed Sunish. In 2021, T. V. Anupama IAS had additional charge as the CEO of the organization, along with her position as the Director of Women and Child Development. In September 2021, Adeela Abdulla IAS has been appointed as the CEO of The Gender Park, in addition to her"
32386351,"CrucialTec is the world's largest manufacturer of Optical Track Pad (OTP) mobile input devices. Headquartered in Seongnam, South Korea, the company manufactures and supplies OTP devices to handset manufacturers such as Research In Motion, Samsung, LG, HTC, Sony, Motorola, Pantech and ZTE. CrucialTec is also a supplier of devices for smart TVs and digital cameras to companies like HP, Sharp, Kyocera, and Acer. The company developed and commercialized the world's first nano-optic based input device and holds over 200 patents worldwide.

In 2010, CrucialTec had sales of $208 million and is targeting $1 billion in revenues by 2013. In July 2011, CrucialTec opened its Vietnam manufacturing plant in Hanoi with an expected manufacturing capacity of 100 million units per year. In March 2012, CrucialTec signed a JDA with Swedish biometrics manufacturer Fingerprint Cards AB (FPC) to integrate their swipe sensor into CrucialTec's upcoming Biometric Track Pad (BTP). This led to a three-year supply agreement amendment in November of the same year to produce the BTP which"
27988375,"Cassandra Lee Morris (born April 19, 1982) is an American voice actress. Having started her career as a teenage program host for an educational video series called Real World Science, she worked as a journalist in New York City and Los Angeles writing for local newspapers and programs as well as numerous fashion and style blogs such as About.com, David's Bridal and Patch.com. She got into voice-over starting with Alice and then Yubel in Yu-Gi-Oh! GX and has since worked on a number of animation, anime shows and audiobooks. Her major roles include Ritsu Tainaka in K-On!, Suguha Kirigaya/Leafa in Sword Art Online, Sue in Doraemon, Kyubey in Puella Magi Madoka Magica, Taiga Aisaka in Toradora and Pelops II in Godzilla Singular Point. In video games, she voices Fie Claussell and Alfin Reise Arnor in The Legend of Heroes: Trails of Cold Steel I, II, III and IV, Totooria ""Totori"" Helmold in Atelier Totori: The Adventurer of Arland and"
53676715,"Charlton Ehizuelen (born 30 November 1953) is a Nigerian former track and field athlete who competed in the long jump and triple jump. He set personal bests of and for the events, respectively. The latter mark from 1975 remains the Nigerian indoor record. As an international competitor, he became the first person to win both long jump and triple jump titles at the All-Africa Games, doing so at the 1978 Games in Algiers. He was also a double winner at the one-off West African Games held in 1977. At the inaugural 1977 IAAF World Cup he was a long jump bronze medallist and triple jump fourth-placer. He was one of only three members of the African team to reach the podium that year, alongside Ethiopians Miruts Yifter and Eshetu Tura. He represented Africa again at the 1981 IAAF World Cup, but was eighth in the long jump on that occasion. His international career on the highest stage was stymied by Nigeria's boycotts of the 1976 Montreal Olympics where he was a favorite for a medal and the 1978 Commonwealth Games, done in response to South African apartheid."
12618990,"Eric Alan Hanushek (; born May 22, 1943) is an economist who has written prolifically on public policy with a special emphasis on the economics of education. Since 2000, he has been a Paul and Jean Hanna Senior Fellow at the Hoover Institution, an American public policy think tank located at Stanford University in California. He was awarded the Yidan Prize for Education Research in 2021. Hanushek advocates using economic analysis to improve student performance. He has authored numerous, highly cited articles on the effects of class size reduction, high-stakes accountability, teacher effectiveness, and other education related topics. In a 1971 paper he introduced the concept of evaluating teacher effectiveness on the basis of student learning gains. This idea is the basis of value-added assessments of teacher quality. In his most recent book, The Knowledge Capital of Nations, Hanushek concludes that the quality of education is causally related to economic growth."
6017579,"The Capparaceae (or Capparidaceae), commonly known as the caper family, are a family of plants in the order Brassicales. As currently circumscribed, the family contains 33 genera and about 700 species. The largest genera are Capparis (about 150 species), Maerua (about 100 species), Boscia (37 species) and Cadaba (30 species). Taxonomy 
The Capparaceae have long been considered closely related to and have often been included in the Brassicaceae, the mustard family (APG, 1998), in part because both groups produce glucosinolate (mustard oil) compounds. Subsequent molecular studies support Capparaceae sensu stricto as paraphyletic with respect to the Brassicaceae. However Cleome and several related genera are more closely related to members of the Brassicaceae than to the other Capparaceae. These genera are now either placed in the Brassicaceae (as subfamily Clemoideae) or segregated into the Cleomaceae. Several more genera of the traditional Capparaceae are more closely related to other members of the Brassicales, and"
713091,"Squee! was a four-issue comic book series by Jhonen Vasquez, published by Slave Labor Graphics, featuring a supporting character from Vasquez's previous series Johnny the Homicidal Maniac. The series was eventually collected as the trade paperback Squee's Wonderful Big Giant Book of Unspeakable Horrors. Overview
The series focuses on a young boy named Todd Casil, otherwise known as Squee. An introverted and bullied little kid with a less than supportive family, Squee has been forced to mature a bit more quickly than his peers. He is fond of writing, but only receives criticism from his teacher and taunting from his classmates. Any attempts he makes to deflect these hostilities only results in being shoved into the dirt or otherwise further humiliated. Squee's mother is addicted to some form of pill and spends a lot of time lying around in a nearly incoherent state. She often forgets who Squee is, or that she even has a child. His father, painfully aware of Squee's existence, loathes the boy and never forgets to mention that he blames Squee for ""ruining"" his life, claiming that he ""hasn't smiled once since"
52074077,"November Group (Marraskuun ryhmä) was an association of Finnish expressionist artists, gathered around Tyko Sallinen. The group was founded in time when Finland declared its independence from Russia and the members of the November Group were sometimes aggressively nationalistic in outlook, creating a distinctively Finnish form of Expressionism. The November group caused the greatest ever uproar in Finnish art. In the Finnish art community of its age it represented everything that was ugly, incompetent, distorting and primitive. Today the movement is considered one of the most important and influenced movements in Finnish art. Members of the group included Tyko Sallinen, Marcus Collin, Alvar Cawén, Juho Rissanen and Gabriel Engberg. These five had a group exhibition 17 November to 5 December 1917, and in decided to found a group during that exhibition. Other members of the group were Eero Nelimarkka, Juho Mäkelä, Wäinö Aaltonen, Ilmari Aalto, Hannes Autere, Kalle Carlstedt, Mikko Carlstedt, Ragnar Ekelund, Uuno Eskola,"
50944185,"The Joseph Fessenden House is a historic house at 58 Bridge Street in Royalton, Vermont. Built about 1802, it is a high quality local example of transitional Georgian-Federal architecture. It was listed on the National Register of Historic Places in 2002. Description and history
The Fessenden House is located in Royalton village, at the corner of Bridge Street and Vermont Route 14. It fronts on a former alignment of Route 14, which provides access to the bridge and is separated from the current alignment by an elongated triangular green. The house is 2-1/2 stories in height, with a gabled roof, interior brick chimneys, clapboard siding, and a stone foundation. It has typical Georgian style massing, with a five-bay front facade. Sash windows occupy most of the bays, with the center entrance framed by a Federal period surround consisting of flanking pilasters rising to a gabled partial pediment that surmounts a half-round leaded transom window. First-floor windows are topped by simple projecting cornices. The interior has many high-quality period finishes, including elements of basement"
63813794,"Paola Arlotta (born 1971) is the Golub Family Professor of Stem Cell and Regenerative Biology at Harvard University and chair of the Harvard Stem Cell and Regenerative Biology (HSCRB). Her research focuses on the development of neuron types in the cerebral cortex. She is best known for her work using 3D cerebral organoids derived from human induced pluripotent stem cells (iPSCs) to study cortical development in neurodegenerative and neuropsychiatric disorders. Early life and education 
Born in 1971, Arlotta grew up in Capriva del Friuli, Italy. She attended liceo scientifico Duca degli Abruzzi in Gorizia. She earned an M.S. in biochemistry from the University of Trieste and her Ph.D in molecular biology from the University of Portsmouth under the mentorship of Santa J. Ono in 2000. The title of her Ph.D thesis was ""The high mobility group protein I-C: transcriptional regulation and involvement in the formation of lipomas in transgenic mice"". She then completed her postdoctoral research at Harvard Medical School under the mentorship of Jeffrey Macklis at Harvard Medical School."
66754873,"Abū Manṣūr Muḥammad ibn Aḥmad al-Azharī (; 282–370 AH/895–980 AD) or simply known as Abu Mansur al-Azhari, was an Arab lexicographer, philologist and grammarian of Arabic. a prominent philologist of his time, known for his talents and the transmitting of philological knowledge. His most important work is Tahdhib al-Lughat (; The Concise Guide of Languages). Biography 
Al-Azhari was born in the city of Herat in Khorasan, at the time controlled by the Samanid dynasty. He is known as al-Azhari after an ancestor whose name is Azhar and nothing is known about him. In his youth, al-Azhari travelled to the city of Baghdad, which was considered a center of science, the city was still under the Abbasid rule. Studying in Baghdad, he met the famous contemporary grammarian of the Abbasid court Ibn al-Sari al-Zajjaj (d. 923). According to Ibn Khallikan, Al-Azhari happened"
20513326,"Lee Jung-jae (; born December 15, 1972) is a South Korean actor, businessman and former model. He is one of the most successful actors in South Korea. Born in Seoul, Lee debuted as a fashion model, then began his acting career on television, notably in the campus series Feelings (1994) and the drama Sandglass (1995). After his acting breakthrough in An Affair (1998), Lee's film career took off. He has starred in a variety of film genres, among them romantic films such as Il Mare (2000) and Over the Rainbow (2002), the melodrama Last Present (2001), well known comedies such as Oh! Brothers (2003), action films The Last Witness (2001) and Typhoon (2005), heist film The Thieves (2012), crime thriller New World (2013), and period film The Face Reader (2013). He won Best Actor awards at the Blue Dragon Film Awards for City of the Rising Sun (1999), at the Fantasporto Director's Week for The Housemaid (2010), and at the Buil Film Awards for Assassination (2015)."
39900068,"Sperry is a surname. Notable people with the surname include: Armstrong Sperry (1897–1976), American author and illustrator
Brett Sperry (contemporary), American video game designer
Carlos A. Sperry, Democratic President of the West Virginia Senate from Greenbrier County, served 1872–1872
Charles Stillman Sperry (1847–1911), an officer in the United States Navy
Chris Sperry (born 1965), American college baseball coach
Elmer Ambrose Sperry (1860–1930), American inventor and entrepreneur, founder of Sperry Gyroscope Company, father of Lawrence Sperry
E. Frank Sperry (1843–1916), Mayor of Orlando
James Sperry (1910–1997), English cricketer
John Sperry (1924–2012), Anglican Bishop
Joseph Evans Sperry (1854–1930), American architect
Lawrence Sperry (1892–c. 1923), American aviation pioneer, son of Elmer Ambrose Sperry
Lewis Sperry (1848–1922), United States Representative from"
18545784,"Ceol Aduaidh (Irish Gaelic for ""Music from the North"") is the first studio album by Frankie Kennedy and Mairéad Ní Mhaonaigh (who would go on to found the Irish band Altan), originally released in 1983 on the Gael-Linn Records label. It was reissued in 1994 by Green Linnet Records and a remastered edition was issued in 2009 by Gael-Linn. Critical reception
In the January–February 2010 issue of (French magazine) Trad' Mag, on the occasion of the album re-release by the Gael-Linn label, folk critic Philippe Cousin awarded Ceol Aduaidh full marks (giving the album a ""Bravo!!!"" award), calling it a «recording that is a historical milestone in the early 1980s presaging the beginnings of Altan» and stating: «On fully remastered Ceol Aduaidh, fiddler and singer Mairéad Ní Mhaonaigh and flutist Frankie Kennedy perform some of the typical Donegal dances such as Mazurkas (""Shoe the Donkey""), Highlands and Germans along with the inevitable Jigs and Reels."
8130409,"Huwwarah, also spelled Huwwara and Huwarrahor Hawwarah, is a village in northern Jordan. It is situated in the Governorate of Irbid, and is one of many agricultural villages in the fertile mud plains of Hauran. The mud plains of Hauran bridge the gap between the Golan Heights in the west and the Sham desert to the east. The southern part of Hauran is in North Jordan. Huwwarah if flanked by the ancient sites of Ramoth-Gilead (Ramtha, Jordan) in Gilead to the east and Arabella (Irbid) to the west. North, it is bordered by Sal and Bishra, and south and southeast it is bordered by Sareeh., the village had a population of 23,929. The two major families (tribes or clans) in Huwarra are: the biggest Clan Al- Gharaibeh Family and Al-Shatnawi Family (in connecting with) the Al-Shara Family (The two Biggest tribes). Other (tribes/clans) include: Al-Shara (same) Al-Shar' or"
62319071,"Paul Guo Wenzhi (; 11 January 1918 - 29 June 2006) was a Chinese Catholic priest and Bishop of the Apostolic Prefecture of Qiqihar between 1989 and 2006. Biography
Guo was born into a Catholic family in Qiqihar, Heilongjiang on January 11, 1918. He entered seminars in Changchun and Beijing in 1940 and 1946, respectively. He was ordained a priest in December 1948. In 1950 he became diocesan administrator, and two years later he was arrested. In 1954, he was charged with ""counter-revolutionary"" crimes and sentenced to 10 years in prison. He spent eight years in captivity in Heilongjiang and was then sent for 3 years in labor reform in Beijing and another 14 years in Xinjiang. After his release in 1979, he taught English at a secondary school in Xinjiang. He returned to Qiqihar in 1985. After attending the founding meeting of the bishop's conference in November 1989, Guo was arrested by the Communist government and held captive from December 1989 to January 1990. In 1993 he established a priesthood seminary and restored a nunnery in the diocese. He retired in 2000, his coadjutor"
1704758,"Ramsay Street is the fictional cul-de-sac in which the characters of the Australian soap opera Neighbours live. The street is set in the equally fictional Melbourne suburb of Erinsborough. Neighbours storylines primarily centre on the residents of the Street, which was named after Jack Ramsay, the grandfather of original character Max Ramsay (Francis Bell). Only six houses on the street are featured on a regular basis; numbers 22 to 32. Number 34 was featured for the first time in 2018. The cul-de-sac is at the end of a long street and the rest of the houses are on the other side of the main road which bisects it. A storyline within the show saw the name of the street nearly changed to Ramsbottom Street. Harold Bishop (Ian Smith) led a protest against it and won. Pin Oak Court, in Vermont South (at ), is the real cul-de-sac that doubles for Ramsay Street. All of the houses featured in the show are real and the residents allow Neighbours to shoot external scenes in their front and back gardens. Neighbours has been filmed in Pin Oak Court since the series began in 1985 and it has since become popular with"
8923884,"John ""Johnny"" C. Miles, (October 30, 1905 – June 15, 2003) was a Canadian marathon runner. He won the Boston Marathon in 1926 and 1929. Early life
Born in Halifax, West Yorkshire, as a child he moved with his family to Florence, Nova Scotia, a coal town located near Sydney Mines on Cape Breton Island. When his father enlisted in the armed forces in 1916, at age 11 he helped to support his family by working in the coal mines during the evening shift and continuing at school during daytime. As a teenager he was coached by his father and won local races. He went on to win the Canadian five-mile (8� km) championship when it was held in Halifax in 1925. He also won the Halifax Herald competition in the same year. As a young man, Miles worked various temporary jobs, including a stint in northern Ontario. When he won the Halifax races, he was employed in a colliery blacksmith's shop. He was then offered employment with the British Canadian Cooperative Store. For them, Miles delivered groceries to local customers and country stores by horse and wagon. To stay in shape he would run behind the wagon wearing heavy boots."
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
