id,truncated,Average Generated Probability,Completely Generated Probability,Overall Burstiness,Average Perplexity,GPTZero Prediction
26150499,"Jos Museum is a museum in Jos, Nigeria. The museum was established in 1952 by Bernard Fagg and was originally the National Museum. It is an important centre of research into the prehistoric culture of Nigeria, and was recognized as one of the best in the country but fell into ruin. The Pottery Hall in the museum has an exceptional collection of finely crafted pottery from all over Nigeria. The museum boasts some fine specimens of Nok terracotta heads and artifacts dating from between 500 BC to ADÂ 200. It also incorporates the Museum of Traditional Nigerian Architecture with life-size replicas of a variety of buildings, from the walls of Kano and the Mosque at Zaria to a Tiv village. Articles of interest from colonial times relating to the railway and tin mining can also be found on display. A School for Museum Technicians is attached to the museum, established with the help of UNESCO. The Jos Museum is also located beside the zoo. References",0.1,1.600189598916152e-07,86.82965087890625,103.5,Human
30470175,"Carol Steen is an artist, writer and curator who lives and works in New York. She has had over 20 solo gallery exhibitions, her first solo exhibition in 1973 was at the Detroit Institute of Arts, and her work has been in over 50 group exhibitions including shows at the Philadelphia Museum of Art, the Brookgreen Gardens Museum in South Carolina, the Cranbrook Museum in Michigan, and the DeCordova Museum in Massachusetts. Steen's work has also been exhibited at the Theatre for a New Audience in Brooklyn, NY, the Museum of Modern Art of Ukraine, and Wayne State University, Detroit, Michigan. Steen has been the recipient of fellowships from the MacDowell Colony in Peterborough, New Hampshire; the Printmaking Workshop in New York City; and the New York Foundation for the Arts (NYFA); among others. 
 Her work is in the collections of several public art collections including the Detroit Institute of Arts, the Robert McGlaughlin Gallery in Canada, and the Library of Congress.",1,0.8871651741366007,6.542171001434326,22.4,AI
1740941,"Frank John Viola Jr. (born April 19, 1960) is an American former starting pitcher in Major League Baseball who played for the Minnesota Twins (1982â1989), New York Mets (1989â1991), Boston Red Sox (1992â1994), Cincinnati Reds (1995), and Toronto Blue Jays (1996). A three-time All-Star, he was named World Series MVP with the Twins in 1987 and won the AL Cy Young Award in 1988. He is the pitching coach of the High Point Rockers. He batted and threw left-handed, and he was nicknamed ""Sweet Music"" â a nickname he picked up after a Minnesota sports writer declared that when Viola pitched, there was ""Sweet Music"" in the Hubert H. Humphrey Metrodome. The nickname was a play on the fact that his last name is also a name of a musical instrument, although pronounced differently. A fan began displaying a banner bearing the phrase in the outfield's upper deck whenever Viola pitched. Twins fans considered the banner to be a good luck charm. The banner is now the property of the Minnesota Historical Society. It was again displayed when Viola was inducted into the Twins Hall of Fame. He was",0.2,3.825212532133918e-06,39.92270278930664,52.6,Human
3072454,"Liah Greenfeld is an Israeli-American Russian-Jewish interdisciplinary scholar engaged in the scientific explanation of human social reality on various levels, beginning with the individual mind and ending with the level of civilization. She has been called ""the most iconoclastic"" of contemporary sociologists and her approach represents the major alternative to the mainstream approaches in social science. Throughout her analyses, she emphasizes the empirical foundation of claims that she makes about human thought and action, underlining the importance of logical consistency between different sources of evidence as well as between the many interrelated hypotheses that come together to help us explain complex human phenomena. Because our thought and action are rarely limited to one, conveniently isolated sphere of human existence but rather occur within the context of more than one area of our reality at the same time (e.g. the political, the religious, the economic, the artistic, etc.) Greenfeld highlights the fact that an empirical study of humanity must necessarily be interdisciplinary. Best known for her trilogy on nationalism -- Nationalism: Five Roads to Modernity (Harvard University Press, 1992), The Spirit of Capitalism: Nationalism and Economic Growth (Harvard University Press, 2001) and Mind, Modernity,",0.5714285714285714,0.11601770313897264,45.93110656738281,52.0,Human
9191770,"Nina Barr Wheeler (September 3, 1909 â May 1, 1978) was an American artist. She worked with Hildreth Meiere on many of her murals, and also was a painter of Catholic religious art. She studied painting at the Art Students League of New York, and the American School in Fontainebleau, France. She painted two murals for the 1940 World's Fair in New York, and was a member of the Architectural League of New York and the National Society of Mural Painters. She designed stained glass windows for the National Cathedral in Washington, DC and murals for the interior of The Tavern on the Green restaurant in New York City. She was most active during the Depression and World War II, and designed many religious triptychs, which were used as portable altars for the armed forces. One of her works can be found in the Smithsonian American Art Museum. In the 1950s and 60s, she taught in the Art Department at Manhattanville College under her married name of Nina Blake. She was married to Hugh Hastings Blake (1903-1970). Moving from Manhattan, she purchased a building site in Newtown, CT in the late 1940s, where she",0.5,0.01138266761563098,45.63733673095703,58.9,Human
25717517,"The discography of American ambient musician Bradford Cox includes his work with Deerhunter, the band he cofounded with drummer Moses Archuleta in 2001, and his solo efforts as Atlas Sound. With Deerhunter, Cox has released four studio albums and two extended plays, and as Atlas Sound he has released two albums, several vinyl singles and splits, and over fifty individual tracks on his blog. Cox was born in 1982 in Athens, Georgia, and has used the name ""Atlas Sound"" to refer to his own music since he was a child, when he recorded on a tape player created by the company Atlas Sound. He is known for having the genetic disorder Marfan syndrome and his live performances with Deerhunter during 2007, in which he would come out on stage in dresses and covered in fake blood. Cox released his first full-length album as Atlas Sound in 2008, entitled Let the Blind Lead Those Who Can See but Cannot Feel. In 2009, this was followed by Logos, which leaked onto the Internet two months before its release. Cox almost ceased production on the record in response, later saying ""I did not react well to the leak, in retrospect. It became the kind of",0,3.002406954195395e-07,28.977516174316406,66.375,Human
52361785,"Jitendra Satish Awhad is an Indian Politician and Cabinet Minister for Housing, Government of Maharashtra and former guardian minister of Solapur district. He is also member of the Legislative Assembly of Maharashtra, India. He represents the Mumbra-Kalwa constituency of Thane city as a Nationalist Congress Party member in the Vidhan Sabha (lower house). He has previously served as Cabinet Minister of Medical Education and Horticulture in the Government of Maharashtra. Personal life
 Awhad belongs to Vanjari caste and he follows Hinduism; He was served the Post as President of Maharashtra Youth Congress before formed of Sharad Pawar's Nationalist Congress Party and after He was appointed as First National President of Nationalist Youth Congress and Ranjitsinh Vijaysinh Mohite Patil as President of Maharashtra Pradesh Nationalist Youth Congress and Rajiv Jha appointed as First National President of Nationalist Students Congress as well as Pankaj Thackeray appointed as President of Maharashtra Pradesh Nationalist Students Congress",0,1.4747424472217235e-05,393.9526062011719,214.33333333333334,Human
3115601,"Christian Cyrus Leben (born July 21, 1980) is an American former mixed martial artist, referee, and bare knuckle boxer. A professional MMA competitor from 2002 until 2013, he most notably competed in the UFC in the Middleweight division, compiling a record of 12â10 in 22 appearances for the organization. Leben first appeared in the inaugural season of The Ultimate Fighter reality series, and also fought in the now-defunct WEC. He began his UFC career with five victories in a row before suffering a knockout loss to future UFC Middleweight Champion Anderson Silva, and was known for his toughness and powerful left hand. Leben was the inaugural WEC Middleweight Champion. Background
 Leben is from Portland, Oregon and has one older brother and one younger sister. He grew up without his father around, and he did not even meet his father until he was 23 years old. Because of this, Leben's mother worked hard for many hours daily as a bartender so that she could support the family. Growing up Leben enjoyed skateboarding, dirt biking, and snowboarding. When he was in middle school, he began watching the UFC and became very interested in MMA. He began training in",0.9166666666666666,0.8767210330841843,50.16238784790039,49.416666666666664,AI
57900208,"The Waverley Reservoirs are four reservoirs, of which two are heritage-listed, located at Paul Street, Bondi Junction, Waverley Municipality, New South Wales, Australia. They were designed and built by the Public Works Department. The property is owned by Sydney Water, an agency of the Government of New South Wales. The properties were added to the New South Wales State Heritage Register on 18 November 1999 and 15 November 2002 respectively. History 
 Waverley Reservoir No. 1, completed in 1887, was the last of four reservoirs built to augment the Botany Swamps Scheme (1858-1886). The other three reservoirs included: 
  Crown Street Reservoir, 1859
  Paddington Reservoir, 1864 (disused and no longer owned by Sydney Water), and 
  Woollahra Reservoir, 1880. 
 However Waverley Reservoir (Elevated) was not supplied solely by Botany Swamps Water, because by 1886 the Hudson Scheme had come on line, supplying water from the Upper Nepean, prior to the completion of that Scheme in 1888. Water was pumped from Woollahra Reservoir for the first six years",0.38461538461538464,7.60943825271902e-05,217.3159942626953,167.92307692307693,Human
10890335,"Swami is a 1977 Hindi Indian romance drama film directed by Basu Chatterjee and produced by Jaya Chakravarty (Hema Malini's mother). The film stars Shabana Azmi, Vikram, Girish Karnad and Utpal Dutt. Hema Malini and Dharmendra made guest appearances together in the film. The film's music is by Rajesh Roshan. The film was shot in location in Dahisar, Mumbai and the Dahisar River Banks. Plot
 ""Saudamini"" (Shabana Azmi) is a bright village girl with academic ambitions and an appetite for literature and philosophy. Her intellectual uncle (Utpal Dutt) indulges her brainy bent, encouraging her studies and patching up the petty ongoing conflicts with her mother, a pious widow whose only concern is to see Mini married, and quickly. Mini is in love with Narendra (Vikram), the Zamindar's son, a student in Calcutta who on his visits brings her Victorian literature, listens raptly to her discourse, and is bold enough to kiss her opportunistically when caught together in a rainstorm. However circumstances conspire against Mini and",0,5.7802576784471645e-09,210.408203125,147.5,Human
53442556,"The Assisi Diocesan Museum, in the city of Assisi, was founded in 1941 by bishop Giuseppe Placido Niccolini to preserve the most important works of art of the Assisi Cathedral and of several oratories of Assisi's confraternities. The museum is located underneath the piazza of the cathedral and has a collection consisting of about 300 works of which 100 are on display, exhibited in the museum's nine sections. History 
 The museum was founded in 1941, by bishop Giuseppe Placido Nicolini. Its original location was on the ground floor of the parish office, and consisted of four rooms and an annex of historical archives. Entrance was through the cathedral itself and the museum could be visited only by appointment. In the 1990s bishop Sergio Goretti, in addition to encouraging the regular daily opening of the old exhibition spaces, began to consider a reorganization that would be more appropriate for the museum's objects. This gave rise to the project of expanding and refurbishing the museum's space to make it more suitable to the collection.",0.375,0.0026598177504352813,32.36841583251953,49.0,Human
14204253,"KETR (88.9 FM) is a 100-kW noncommercial broadcast FM radio station operation in Commerce, Texas, licensed to Texas A&M University-Commerce. A member of the National Public Radio network, the station serves nearly 250,000 Northeast Texas homes. The staff is composed of radio professionals and Texas A&M-Commerce students who major in either journalism or mass communication studies. KETR also produces original long-form and short-form radio programming. History
 KETR began in the early 1970s as the director of the East Texas State University radio-television program, Dr. David Rigney, developed an FCC application for an FM station that would be a teaching laboratory for students. KETR's first broadcast went on the air on April 7, 1975. The station operated in a former classroom on the first floor of the Journalism Building, with Phil Ebensberger, a veteran Texas commercial radio broadcaster, as general manager and morning-show host. The weekday programming originally emphasized local news, information, and middle-of-the-road music from early-morning sign-on to early afternoon; classical music in the early afternoon (this was soon replaced",0.2222222222222222,2.5727399048673547e-05,26.22710609436035,53.888888888888886,Human
61381057,"Cruentis is a progressive black metal band that originated out of Quesnel, British Columbia, Canada. The band began in 2012 with the lineup of Jesse Dean and Tyler DeMerchant. The band was signed with Madison, Wisconsin-based label Nosral Recordings until the label's disbandment in 2019. History
 Cruentis began in 2012, between two friends Tyler DeMerchant on Vocals/Bass and Jesse Dean on Vocals/Guitars. The band added on Matt Sargent on Lead Guitars shortly afterward. The band, despite forming in 2012, remained musically silent until 2016. The band then recorded their debut album, Cold Stone, with the title track and ""The Blood That Divides"" being released as singles prior to the album's release. Cold Stone was released independently. Following the release of the album, they added Daniel Willsmore on drums, and recorded an EP, Dichotomy. However, following the EP's release, both Sargent and Willsmore seemingly departed from the band, leaving only founding members DeMerchant and Dean left in the band. The band would continue on as a two-piece, as both understood how to perform",0,1.0731781825004197e-10,124.66035461425781,109.25,Human
3237007,"The common woolly monkey, brown woolly monkey, or Humboldt's woolly monkey (Lagothrix lagothricha) is a woolly monkey from Colombia, Ecuador, Peru, Bolivia, Brazil, and Venezuela. It lives in groups of two to 70 individuals, usually splitting the group into smaller subgroups when active. Taxonomy
 The taxonomy of the common woolly monkey is still debated. Fooden classified it is as one of two species under the genus Lagothrix with four sub-species (L. l. lagotricha, L. l. lugens, L. l. cana, and L. l. poeppgigii. Later, an analysis of craniodental morphology suggested a move of all sub-species to the species level and also led to the yellow-tailed woolly monkey (formerly Lagothrix flavicauda) being moved to a monotypic genus Oreonax. Genetic analyses also identify distinct groups, but different groupings from morphological and molecular data continue to make this a difficult issue that might be addressed with larger data sets. A 2014 study found the genus Lagothrix to comprise only two",0,3.002406954195395e-07,4303.24658203125,1602.75,Human
66220440,"Marvin Fojas Ramirez (born December 28, 1994) is a Filipino social media personality and pharmacist. He is known for his TikTok skit videos. Fojas was also declared as one of the most popular on TikTok in the Philippines in 2020. Biography 
 Amidst the COVID-19 pandemic ""Marvin Fojas"" became a household name after he posted of himself doing skits on TikTok. Fojas is a licensed Pharmacist as well as being a content creator. He said that he discovered that his passion is really making content on social media. He is known for his relatable videos such as situations on school and being a student skits, he has also catchphrases ""luh"" that he always use to his personal friends and ""Bhie"" as he plays two girl character who call each other ""Bhie"" that made himself more popular. He said that he was trying to look back on his previous experiences like in high school so that he can create or make relatable content. He had also tried other creative stuff such as sketching, graphic design, video editing, photography, doodle art, spoken",0,5.7802576784471645e-09,1362.3953857421875,542.8,Human
55942220,"Boris Abbott Jacobsohn (30 July 1918, New York City â 26 December 1966) was an American physicist, known for his contributions to the study of muonic atoms. Jacobsohn graduated from Columbia University with B.S. in 1938 and M.S in 1939. At the beginning of the Manhattan Project, he worked with Enrico Fermi at Columbia. Jacobsohn, along with his wife Ruth, moved with Fermi's team in early 1942 to the University of Chicago for the team's relocation to the Metallurgical Laboratory, where he worked until the end of WWII. In late 1945, Edward Teller invited Maria Goeppert-Mayer, along with her two students Boris Jacobsohn and Harris Mayer, to Los Alamos to work on the development of the thermonuclear bomb. For this work, Jacobsohn received, in 1947 after declassification of the research, his Ph.D. from the University of Chicago with thesis under the supervision of Edward Teller. For the academic year 1947â1948, Jacobsohn was an instructor at Stanford University. In 1948 he became an assistant professor in the physics department of the University of Washington. There he",0.6,0.07980644343102893,133.78627014160156,107.9,Human
66996968,", also known as Attorney General v Ahkter, is an English family law Court of Appeal case concerning the validity of an Islamic ceremony of marriage. A woman who recently divorced her husband petitioned the court to determine whether the marriage, resulting from a Nikah, was void marriage or a non-marriage. The Family Court had held the marriage was void, granting her financial remedies. The Court of Appeal subsequently reversed the decision and denied financial remedies. The case received much scholarly and media attention on the requirements for marriage and the protection of vulnerable spouses. Context 
 The Marriage Act 1949 and Matrimonial Causes Act 1973 set out conditions for a marriage ceremony to be recognized as valid, void, voidable or outside the Marriage Acts. A valid marriage satisfies all the conditions in the Marriage Acts; the parties may benefit from all the legal consequences such as equitable division of property and pension sharing. A void marriage fails one of the 'essential requirements' in the Marriage Act; a decree of nullity can be granted which allows the parties to get the same financial remedies as on divorce. A voidable marriage is one that can be annulled at the option of one of the parties if one of the grounds are met.",0.5,0.01138266761563098,27.8128662109375,57.0,Human
26986470,"Abadie is a French and English surname derived from the Occitan word abadia (""abbey""). Notable people with the surname include: Alberto Abadie (born 1968), Spanish economist
  Alejandro Abadie (born 1984), Argentine football player
  Alfred C. Abadie (1878â1950), American photographer and pioneer filmmaker
  Caroline Abadie (born 1976), French politician
  Claude Abadie (1920â2020), French jazz clarinettist and bandleader
  FranÃ§ois Abadie (1930â2001), French politician
  Henri Abadie (born 1963), French racing cyclist
  Henry Richard Abadie (1841â1915), British army officer
  Jean Marie Charles Abadie (1842â1932), French ophthalmologist
  Jean-Paul Abadie (born 1958), French chef
  Jeanette Abadie (born c. 1593), French alleged witch
  JÃ©rÃ©my Abadie (born 1988), French football player
  John Abadie (1854â1905), American baseball player
  Joseph Abadie (1873â1934), French neurologist
  Jules Abadie",0,3.44967182897504e-14,167.63645935058594,276.625,Human
54293,"A web portal is a specially designed website that brings information from diverse sources, like emails, online forums and search engines, together in a uniform way. Usually, each information source gets its dedicated area on the page for displaying information (a portlet); often, the user can configure which ones to display. Variants of portals include mashups and intranet ""dashboards"" for executives and managers. The extent to which content is displayed in a ""uniform way"" may depend on the intended user and the intended purpose, as well as the diversity of the content. Very often design emphasis is on a certain ""metaphor"" for configuring and customizing the presentation of the content (e.g., a dashboard or map) and the chosen implementation framework or code libraries. In addition, the role of the user in an organization may determine which content can be added to the portal or deleted from the portal configuration. A portal may use a search engine's application programming interface (API) to permit users to search intranet content as opposed to extranet content by restricting which domains may be searched. Apart from this common search engines feature, web portals may offer other services such as e-mail,",0.625,0.1762885012958989,53.7359619140625,61.125,Human
35760234,"High Road is a 2011 American improvised comedy film directed by Matt Walsh, who co-wrote it with Josh Weiner. The film surrounds a young man whose loyalties are torn between his band, girlfriend, and dealing weed. Attempting to elude arrest after a drug bust, he is accompanied by his teenage runaway neighbor. It stars James Pumphrey, Abby Elliott, Dylan O'Brien, and Rob Riggle. It also premiered at the 2011 Newport Beach Film Festival, where for Matt Walsh's directing, it won an honor for Outstanding Achievement in Filmmaking. Plot
 The comedy centers on Glen ""Fitz"" Fitzgerald (James Pumphrey), a young man, marijuana dealer, and former rock band drummer living in Los Angeles, California. His best friends dropped out of the band, Torigl, three months prior, causing the group to part and him to fall back on selling weed in his garage. He dates Monica (Abby Elliott), who works at a news company, and hangs out with his rebellious teen neighbor, Jimmy (Dylan O'Brien), who skips school. Fitz also believes in the ""triangle theory"", where everything in the world can connect in group of",0.3,7.39619976372536e-05,27.350605010986328,53.5,Human
35708674,"Rupa Lake or Rupa Tal is a freshwater lake in Nepal located in the border of Pokhara Metropolitan and Rupa Rural Municipality of Kaski District. It is the third biggest lake in Pokhara valley of Nepal and at an altitude of covering area about with an average water depth 3 m and maximum depth 6 m. The lake is elongated north to south and is fed by perennial streams. Its watershed area is 30Â km2, where The main inflow of water is from Talbesi stream, whereas Dhovan khola is the feeder stream with its outlet Tal khola at Sistani ghat. It supports a number of floral and faunal species. A total of 36 species of waterbirds have been recorded in the lake which represents about 19 percent of the total 193 wetland-dependent birds found in Nepal. Lake Economy
 Rupa lake is the one of main tourism attraction among Begnas Lake of the Pokhara city. It provides enough space for boating experiences for national and international visitors. Cage culture as well as pen culture have been practiced in Rupa lake for fish farming. Farmers in the",0.1,1.600189598916152e-07,27352.439453125,8755.9,Human
415513,"In mechanics, the net force is the vector sum of forces acting on a particle or object. The net force is a single force that replaces the effect of the original forces on the particle's motion. It gives the particle the same acceleration as all those actual forces together as described by Newton's second law of motion. It is possible to determine the torque associated with the point of application of a net force so that it maintains the movement of jets of the object under the original system of forces. Its associated torque, the net force, becomes the resultant force and has the same effect on the rotational motion of the object as all actual forces taken together. It is possible for a system of forces to define a torque-free resultant force. In this case, the net force, when applied at the proper line of action, has the same effect on the body as all of the forces at their points of application. It is not always possible to find a torque-free resultant force.",0,3.002406954195395e-07,23.966867446899414,54.875,Human
20610049,"is a former Japanese football player. Playing career
 Kumabayashi was born in Asahikawa, Hokkaido on June 23, 1981, and raised in Akita, Akita. After graduating from high school, he joined J1 League club JÃºbilo Iwata in 2000. However he could not play at all in the match in the club with many Japan national team players. In June 2002, he moved to J2 League club Shonan Bellmare. He became a regular player as defensive midfielder immediately and played many matches until 2003. However his opportunity to play decreased in 2004. In 2005, he moved to J1 club Yokohama F. Marinos. However he could not play many matches. In 2006, he moved to J2 club Vegalta Sendai. He became a regular player as defensive midfielder. However his opportunity to play decreased in 2006. In July 2006, he moved to J2 club Tokushima Vortis and played many matches as regular player. In 2008, he moved to J2 club Thespa Kusatsu. He played many matches as regular player in 5 seasons until 2012. In 2013, he moved to Japan Football League club",0,4.571259443762085e-15,3417.220947265625,1009.7647058823529,Human
88515,"Alejandro Celestino Toledo Manrique (; born 28 March 1946) is a Peruvian politician who served President of Peru, from 2001 to 2006. He gained international prominence after leading the opposition against president Alberto Fujimori, who held the presidency from 1990 to 2000. He pursued his undergraduate and graduate education at the University of San Francisco and Stanford University. He originally joined the technical and academic field, from where he participated as an analyst on politics and economics on some occasions. He entered politics when he founded the PaÃ­s Posible party, participating for the first time in the 1995 general election. In 2000, he managed to become in the largest opposition leader to the government of Alberto Fujimori, before whom in the midst of a controversial and bumpy process, lost the election for a second time. After the transition stage and the return of democracy in Peru, he participated for the third time in the 2001 elections against Lourdes Flores of National Unity and Alan GarcÃ­a of the Peruvian Aprista Party; he competed with the latter in the second round, winning with 53.1% of the popular vote.",0.2857142857142857,0.0010573189970574076,38.10886764526367,64.57142857142857,Human
35153335,"Steven Donato Cangialosi (born October 28, 1963) is the primary television play-by-play announcer for the New Jersey Devils and the New York Red Bulls on the MSG Network, and also works on MLS, Serie A, and international soccer matches for ESPN.
 Cangialosi replaced Mike ""Doc"" Emrick after he stepped down from the play-by-play role after 21 seasons in 2011. He currently serves with color analyst and former NHL defenseman Ken Daneyko after working for three seasons with former NHL goaltender Chico Resch. Prior to this, Cangialosi served as the backup play-by-play announcer to Emrick and the primary studio host for pre/post and intermission studio shows. He has also had other various jobs in television and radio including a three-year run as a sports talk-show host on ESPN radio in New York City. Steve Cangialosi worked on his first Olympic Games at the London 2012 event, broadcasting several soccer matches. Cangialosi works on Red Bulls games with color analyst and former New York Cosmos goalkeeper Shep Messing and also occasionally works on international soccer matches for BeIn Sport, Fox Sports and NBC",0,2.1228447818352375e-06,43.85093688964844,77.28571428571429,Human
6851200,"Ogden Park, also known as Ogden Skating Park, was a recreational facility on the near north side of Chicago around the 1860s and 1870s. It was home to the Ogden Skating Club. It was on a piece of land east of where Ontario Street (at that time) T-ed into Michigan Avenue. Today's Ontario Street continues several blocks eastward, through the site of that old park. The first newspaper references to the park and the skating club appear in local newspapers in 1861, where its location was termed ""the foot of Ontario Street"". City directories for 1867 and 1869-70 give the location of ""Ogden Skating Park"" as ""Ontario, corner Seneca."" Seneca Street was one block east of St. Clair Street and two blocks east of Pine Street, which later became part of the extended Michigan Avenue. Seneca ran between Ontario Street and Illinois Street. It was erased as the land was developed. References to the park appear to cease after 1870. It was, of course, inside the burn zone of the Great Chicago Fire in the fall of 1871.",0,7.905478706061581e-10,261.79876708984375,186.0,Human
9256544,"Noel Kelehan (26 December 1935 â 6 February 2012) was an Irish musician, former conductor of the RTÃ Concert Orchestra and former musical director of Radio TelefÃ­s Ãireann. He retired as conductor in 1998. Life and career
 As well as being an accomplished jazz pianist, he was most famous for being the conductor of many Irish entries to the Eurovision Song Contest, beginning in 1966 and ending in 1998. He conducted five winning Irish entries, in 1980, 1987, 1992, 1993, and 1996. In 1994, the winning song was performed without orchestral accompaniment. However, an entry rated second that year, ""To nie ja!"" performed by Edyta GÃ³rniak from Poland, was also conducted by Kelehan. He also conducted the entry from Bosnia and Herzegovina in 1993. In total, Kelehan conducted 29 Eurovision entries, 24 of them Irish. In 1999, after Kelehan retired, the use of an orchestra was discontinued at the Contest.",0,7.905478706061581e-10,201.41268920898438,179.45454545454547,Human
59121081,"Lev Philippovitch Wolkenstein (, 1858â20.05.1935, Paris) was a Russian jurist, lawyer and cadet. Life 
 He was born as Isaak-Leib Fishelevich Wolkenstein in 1858, presumably in Taganrog. Wolkenstein was brother of , who was a Russian lawyer. Lev Wolkenstein studied at Taganrog Classical Male Gymnasium at the same time as Anton Chekhov. When Chekhov was in seventh grade and Wolkenstein was in undergraduate eighth grade, all of the students in Wolkenstein's class except him refused to write an essay prescribed for them. This caused conflict between Wolkenstein and his classmates. One of them called Wolkenstein as ""zhyd"" and Wolkenstein slapped him in the face. For this assault and battery, Wolkenstein was expelled from gymnasium. After that, Chekhov induced classmates to write a collective statement that all of them would leave the gymnasium if Wolkenstein was not reinstated. That had an effect, and he was reinstated and later graduated from gymnasium.",0,7.905478706061581e-10,69.57363891601562,109.9090909090909,Human
66245878,"Andrew Williams (born December 12, 1977) is an American musician and professional wrestler, well known as the former rhythm guitarist of Every Time I Die. As a professional wrestler, he is signed to All Elite Wrestling (AEW) under the ring name the Butcher, where he is known for his tag team with the Blade under the name the Butcher and the Blade. Musical career
 Williams had aspired to be a professional wrestler and trained at Renegade Wrestling Association in Ontario, Canada for six months, until he sustained a knee injury. During the layoff, he learnt to play the guitar, and formed Every Time I Die alongside lead guitarist Jordan Buckley and drummer Michael Novak. He has appeared on every release that the band has done, and had not missed a live show, until January 2020, when he wrestled Diamond Dallas Page and Dustin Rhodes at Bash at the Beach. From January to March, Every Time I Die had written and recorded their ninth album, and had been expected to tour the album in June, supporting Parkway Drive and Hatebreed, but this would be delayed due to the COVID-19 pandemic. Since he could not tour with the band, he was able to continue working for All",0,3.002406954195395e-07,753.7369384765625,314.25,Human
32221219,"Claythorpe is a hamlet about north-west from the town of Alford, Lincolnshire, England, most notable for its water mill. The population is now included in the civil parish of Authorpe. Claythorpe Mill was for a time a restaurant but is now a visitor attraction with wildfowl gardens, animals and a cafe. It was known previously as Empire Mills when it was built as a corn mill in the 18th century. It was largely rebuilt in the 19th century, and the top floor was destroyed by fire and rebuilt again in 1890. Originally powered by a water wheel it has worked using a turbine since 1890, which is housed at the rear of the building. The steel wheel and gearing are still there, and it is a Grade II listed building. It was the last regularly working water mill in Lincolnshire, although it has not been in use since 1977.",0,3.002406954195395e-07,168.5789337158203,119.0,Human
41428803,"Halwyck, also known as the James Hoge Tyler House, is a historic home located in Radford, Virginia. It was built in 1892, and is a large two-story, three-bay, Queen Anne brick dwelling on a wooded bluff-top lot overlooking bottomland along the New River. It has a central-passage, T-plan dwelling and a hipped roof. The house was the principal residence of Governor James Hoge Tyler and his wife, Susan Hammet Tyler, from the time it was built until their deaths in the 1920s. It was listed on the National Register of Historic Places in 1997. Governor Tyler spelled the name of his home âHalwick,â and it carried this spelling while owned by him and his descendants, as documented by family photographs and numerous sources within the writings of Governor Tyler. When the home was added to the National Register of Historic Places the name of the home was changed to ""Halwyck."" One of the many sources that document the spelling of the home while owned by Governor Tyler is the book ""The Family of Hoge: A Genealogy Compiled by James Hoge Tyler"" (see page 66). Visit the website",0.6666666666666666,0.24473019769941715,88.24964904785156,77.66666666666667,Human
3073172,"363 (three hundred [and] sixty-three) is the natural number following 362 and preceding 364. In mathematics
  363 is the sum of nine consecutive primes (23 + 29 + 31 + 37 + 41 + 43 + 47 + 53 + 59).
  It is an odd, composite, positive, real integer, composed of a prime (3) and a prime squared (112).
  The 363rd day in a year is 29 December (28 December in leap years).
  363 is a palindromic number in bases 3, 10, 11 and 32.
  Any subset of its digits is divisible by three.
  363 is a repdigit (BB) in base 32.
  363 is a 122-gonal number.
  363 is a deficient number.
  363 is the sum of five consecutive powers of 3 (3 + 9 + 27 + 81 + 243) deficient number.
  The Mertens function returns 0.
  363 cubits is the solution given to Rhind Mathematical Papyrus question 50 â find the side length of an octagon with the same area as a circle 9 khet in diameter.
  363 can be expressed as the sum of three squares in",0,1.9423564570952465e-12,18702.02734375,5130.642857142857,Human
3064569,"Abbott districts are school districts in New Jersey that are provided remedies to ensure that their students receive public education in accordance with the state constitution. They were created in 1985 as a result of the first ruling of Abbott v. Burke, a case filed by the Education Law Center. The ruling asserted that public primary and secondary education in poor communities throughout the state was unconstitutionally substandard. The Abbott II ruling in 1990 had the most far-reaching effects, ordering the state to fund the (then) 28 Abbott districts at the average level of the state's wealthiest districts. The Abbott District system was replaced in 2007 by the New Jersey Schools Development Authority. There are now 31 ""Abbott districts"" in the state, which are now referred to as ""SDA Districts"" based on the requirement for the state to cover all costs for school building and renovation projects in these districts under the supervision of the New Jersey Schools Development Authority. The term ""Abbott district"" is still in common use since the Abbott districts receive very high funding levels for K-12 and are the only districts in New Jersey where the state pays for Pre-K for all students.",0,2.1228447818352375e-06,88.19081115722656,89.57142857142857,Human
3815360,"Fetteresso Castle is a 14th-century tower house, rebuilt in 1761 as a Scottish Gothic style Palladian manor, with clear evidence of prehistoric use of the site. It is situated immediately west of the town of Stonehaven in Kincardineshire, slightly to the west of the A90 dual carriageway. Other notable historic fortified houses or castles in this region are Dunnottar Castle, Muchalls Castle, Fiddes Castle, Cowie Castle and Monboddo House. Prehistory
 From cropmarks in the ""policies"" (improved areas) around Fetteresso Castle, there is evidence of a ring ditch sited at the north end of a cursus. A cursus is a prehistoric set of parallel linear structures of unknown purpose that were, somewhat fancifully, considered by antiquarians as used for some type of athletic competition, possibly related to hunting or archery; this is unsubstantiated. In 1822 a cairn was discovered near Fetteresso Castle with some human remains inside. The size and shape of the chamber made of unhewn whinstone clearly show that the burial site was a Bronze Age construct. Some",0.1111111111111111,1.1318235879593868e-06,2978.683837890625,1107.2222222222222,Human
